Ref_ID,Simulation_Voc,Simulation_Jsc,Simulation_PCE,Simulation_FF
35465,1.002893,30.69228,23.39159,0.7599347
35469,1.002893,30.69228,23.39159,0.7599347
35473,1.002893,30.69228,23.39159,0.7599347
35477,1.002893,30.69228,23.39159,0.7599347
35517,1.021807,28.44566,20.187,0.6945236
35756,1.022387,29.00568,20.50515,0.691456
35758,1.010367,28.14007,19.73405,0.694084
35802,1.022215,28.83835,20.40725,0.6922641
35849,1.022215,28.83835,20.40725,0.6922641
35858,1.03359,34.45745,24.18902,0.679183
35862,1.03359,34.45745,24.18902,0.679183
35905,1.022215,28.83835,20.40725,0.6922641
36100,1.013405,26.98732,20.62722,0.7542199
36300,1.02187,28.50758,20.22104,0.6941406
36302,1.02187,28.50758,20.22104,0.6941406
36303,1.02187,28.50758,20.22104,0.6941406
36304,1.02187,28.50758,20.22104,0.6941406
36306,1.02187,28.50758,20.22104,0.6941406
36307,1.02187,28.50758,20.22104,0.6941406
36308,1.02187,28.50758,20.22104,0.6941406
36309,1.02187,28.50758,20.22104,0.6941406
36310,1.02187,28.50758,20.22104,0.6941406
36311,1.02187,28.50758,20.22104,0.6941406
36386,1.022387,29.00568,20.50515,0.691456
36466,1.021488,28.141820000000003,20.01644,0.6963078
36473,1.023319,33.12357,22.95186,0.6771264
36483,1.022215,28.83835,20.40725,0.6922641
36563,1.021818,29.02446,20.5321,0.6923024
36564,1.01088,26.32154,18.6322,0.7002501
36566,1.022215,28.83835,20.40725,0.6922641
36638,1.022534,29.14615,20.58835,0.6908162
36753,1.022003,31.712470000000003,22.16488,0.6838853
36754,1.022003,31.712470000000003,22.16488,0.6838853
36755,1.022003,31.712470000000003,22.16488,0.6838853
36756,1.022003,31.712470000000003,22.16488,0.6838853
36757,1.022003,31.712470000000003,22.16488,0.6838853
36763,1.022215,28.83835,20.40725,0.6922641
36764,1.022215,28.83835,20.40725,0.6922641
36904,1.022215,28.83835,20.40725,0.6922641
37055,1.020585,27.34559,22.29101,0.7987173
37056,1.020585,27.34559,22.29101,0.7987173
37057,1.020585,27.34559,22.29101,0.7987173
37058,1.020585,27.34559,22.29101,0.7987173
37059,1.020585,27.34559,22.29101,0.7987173
37060,1.020585,27.34559,22.29101,0.7987173
37061,1.020585,27.34559,22.29101,0.7987173
37062,1.020585,27.34559,22.29101,0.7987173
37064,1.020585,27.34559,22.29101,0.7987173
37065,1.020585,27.34559,22.29101,0.7987173
37067,1.020585,27.34559,22.29101,0.7987173
37068,1.020585,27.34559,22.29101,0.7987173
37070,1.020585,27.34559,22.29101,0.7987173
37072,1.020585,27.34559,22.29101,0.7987173
37073,1.020585,27.34559,22.29101,0.7987173
37074,1.020585,27.34559,22.29101,0.7987173
37075,1.020585,27.34559,22.29101,0.7987173
37077,1.020585,27.34559,22.29101,0.7987173
37078,1.020585,27.34559,22.29101,0.7987173
37079,1.020585,27.34559,22.29101,0.7987173
37080,1.020585,27.34559,22.29101,0.7987173
37082,1.020585,27.34559,22.29101,0.7987173
37083,1.020585,27.34559,22.29101,0.7987173
37084,1.020585,27.34559,22.29101,0.7987173
37085,1.020585,27.34559,22.29101,0.7987173
37086,1.020585,27.34559,22.29101,0.7987173
37087,1.020585,27.34559,22.29101,0.7987173
37088,1.020585,27.34559,22.29101,0.7987173
37091,1.020585,27.34559,22.29101,0.7987173
37093,1.020585,27.34559,22.29101,0.7987173
37095,1.020585,27.34559,22.29101,0.7987173
37097,1.020585,27.34559,22.29101,0.7987173
37098,1.020585,27.34559,22.29101,0.7987173
37099,1.020585,27.34559,22.29101,0.7987173
37100,1.020585,27.34559,22.29101,0.7987173
37101,1.020585,27.34559,22.29101,0.7987173
37102,1.020585,27.34559,22.29101,0.7987173
37214,1.013257,26.861200000000004,20.53947,0.7546475
37217,1.013257,26.861200000000004,20.53947,0.7546475
37220,1.013257,26.861200000000004,20.53947,0.7546475
37328,1.022387,29.00568,20.50515,0.691456
37330,1.022387,29.00568,20.50515,0.691456
37408,1.030825,24.64694,18.03213,0.7097393
37600,1.021717,28.36072,20.1389,0.6950052
37601,1.021717,28.36072,20.1389,0.6950052
37602,1.021717,28.36072,20.1389,0.6950052
37726,1.022387,29.00568,20.50515,0.691456
37727,1.022387,29.00568,20.50515,0.691456
37789,1.040009,33.23113,25.86608,0.7484249
37790,1.045583,36.53033,25.84777,0.6767229
37890,1.001822,26.094240000000003,20.36016,0.7788359
37894,1.001822,26.094240000000003,20.36016,0.7788359
37973,1.031321,25.93907,18.87621,0.7056131
38486,1.016364,28.16624,22.81731,0.7970513
38487,1.016364,28.16624,22.81731,0.7970513
38488,1.016364,28.16624,22.81731,0.7970513
38489,1.016364,28.16624,22.81731,0.7970513
38779,1.011437,27.35846,21.43249,0.7745372
38780,1.018677,28.21559,20.80638,0.7238875
38781,1.024703,25.95482,17.17449,0.6457552
38810,1.014566,26.91648,21.826,0.7992371
38811,1.014566,26.91648,21.826,0.7992371
38826,1.010764,23.66972,16.99361,0.7103011
38827,1.010764,23.66972,16.99361,0.7103011
38828,1.010764,23.66972,16.99361,0.7103011
38829,1.010764,23.66972,16.99361,0.7103011
38831,1.010764,23.66972,16.99361,0.7103011
38832,1.010764,23.66972,16.99361,0.7103011
38834,1.010764,23.66972,16.99361,0.7103011
39141,1.021488,28.141820000000003,20.01644,0.6963078
39160,1.026225,32.44604,26.32153,0.7905088
39161,1.026225,32.44604,26.32153,0.7905088
39162,1.026225,32.44604,26.32153,0.7905088
39163,1.026225,32.44604,26.32153,0.7905088
39222,1.022215,28.83835,20.40725,0.6922641
39350,1.022387,29.00568,20.50515,0.691456
39352,1.022387,29.00568,20.50515,0.691456
39390,1.012272,25.87818,18.2549,0.6968647
39391,1.012272,25.87818,18.2549,0.6968647
39393,1.012272,25.87818,18.2549,0.6968647
39433,1.021488,28.141820000000003,20.01644,0.6963078
39434,1.021488,28.141820000000003,20.01644,0.6963078
39886,1.021293,25.05049,18.09442,0.7072586
39887,1.021293,25.05049,18.09442,0.7072586
39888,1.021293,25.05049,18.09442,0.7072586
39889,1.021293,25.05049,18.09442,0.7072586
40018,1.005026,26.31889,20.565,0.7774707
40019,1.005026,26.31889,20.565,0.7774707
40040,1.030489,30.95529,25.42968,0.7971918
40497,1.021787,30.92016,21.65717,0.685488
41204,1.022387,29.00568,20.50515,0.691456
41237,1.022387,29.00568,20.50515,0.691456
41238,1.022387,29.00568,20.50515,0.691456
41251,1.02199,28.62159,20.28508,0.6934836
41279,1.022387,29.00568,20.50515,0.691456
41326,1.022387,29.00568,20.50515,0.691456
41327,1.022387,29.00568,20.50515,0.691456
41328,1.022387,29.00568,20.50515,0.691456
41350,1.022387,29.00568,20.50515,0.691456
41367,1.022387,29.00568,20.50515,0.691456
41538,1.008529,23.77876,18.44672,0.7692037
41539,1.008529,23.77876,18.44672,0.7692037
41540,1.008529,23.77876,18.44672,0.7692037
41541,1.008529,23.77876,18.44672,0.7692037
41676,0.9802383,22.62678,16.59093,0.7480251
41693,0.9854787,26.76388,19.95145,0.7564466
41746,1.011009,25.07789,17.86855,0.7047632
41747,1.011009,25.07789,17.86855,0.7047632
41749,1.011009,25.07789,17.86855,0.7047632
41823,1.02187,28.50758,20.22104,0.6941406
41908,0.9977177,29.25524,21.37163,0.7321945
42123,1.008456,23.71619,18.40276,0.7694509
42173,1.022387,29.00568,20.50515,0.691456
42174,1.022387,29.00568,20.50515,0.691456
42175,1.022387,29.00568,20.50515,0.691456
